image_path;class;split;Kfold_04;Kfold_08
.\data\img\Globigerinoides_ruber\09548-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09549-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09550-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09551-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09552-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09553-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09554-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09555-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09556-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09557-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09558-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09559-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09560-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09561-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09562-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09563-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09564-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09565-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09566-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09567-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09568-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09569-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09570-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09571-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09572-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09573-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09574-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09575-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09576-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09577-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09578-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09579-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09580-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09581-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09582-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09583-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09584-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09585-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09586-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09587-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09588-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09589-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09590-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09591-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09592-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09593-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09594-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09595-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09596-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09597-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09598-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09599-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09600-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09601-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09602-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09603-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09604-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09605-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09606-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09607-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09608-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09609-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09610-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09611-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09612-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09613-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;1
.\data\img\Globigerinoides_ruber\09614-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09615-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09616-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09617-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09618-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09619-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09620-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09621-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09622-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09623-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09624-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09625-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09626-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09627-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;5
.\data\img\Globigerinoides_ruber\09628-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09629-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09630-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09631-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09632-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09633-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09634-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09635-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09636-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;1
.\data\img\Globigerinoides_ruber\09637-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09638-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09639-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09640-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09641-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09642-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09643-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09644-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09645-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09646-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09647-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09648-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09649-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09650-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09651-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;1
.\data\img\Globigerinoides_ruber\09652-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09653-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09654-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09655-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09656-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09657-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09658-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09659-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09660-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09661-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09662-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09663-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09664-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09665-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09666-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;1
.\data\img\Globigerinoides_ruber\09667-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09668-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09669-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09670-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09671-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09672-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09673-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09674-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09675-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09676-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09677-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09678-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09679-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09680-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09681-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;1
.\data\img\Globigerinoides_ruber\09682-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09683-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09684-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09685-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09686-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09687-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09688-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09689-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09690-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09691-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09692-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09693-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09694-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09695-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09696-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09697-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09698-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09699-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09700-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09701-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09702-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09703-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09704-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09705-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09706-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09707-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09708-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09709-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09710-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09711-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09712-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09713-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09714-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09715-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09716-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09717-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09718-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09719-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09720-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09721-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09722-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09723-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09724-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;1
.\data\img\Globigerinoides_ruber\09725-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09726-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09727-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09728-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09729-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09730-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09731-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09732-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09733-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09734-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09735-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09736-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09737-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09738-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09739-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09740-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09741-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09742-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09743-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09744-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09745-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09746-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09747-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;1
.\data\img\Globigerinoides_ruber\09748-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09749-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09750-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09751-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09752-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09753-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09754-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09755-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09756-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09757-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09758-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09759-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09760-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09761-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09762-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09763-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;6
.\data\img\Globigerinoides_ruber\09764-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;5
.\data\img\Globigerinoides_ruber\09765-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09766-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;0;1
.\data\img\Globigerinoides_ruber\09767-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09768-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
.\data\img\Globigerinoides_ruber\09769-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09770-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09771-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09772-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;3
.\data\img\Globigerinoides_ruber\09773-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09774-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;3;7
.\data\img\Globigerinoides_ruber\09775-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;2;4
.\data\img\Globigerinoides_ruber\09776-Globigerinoides_ruber.jpg;Globigerinoides_ruber;1;1;2
.\data\img\Globigerinoides_ruber\09777-Globigerinoides_ruber.jpg;Globigerinoides_ruber;0;0;0
